metric,range_min,range_max,range_width,range_category,is_canonical,pearson,spearman,kendalltau,n_runs
qua,0,1,1,standard,False,0.05541348003694907,0.1614760634279408,0.14057594126704437,1
qua,1,3,2,standard,False,0.2577545505627048,0.21869115515984422,0.19132781923143327,1
qua,1,5,4,canonical,True,0.30695611161283687,0.2281841075219297,0.19571117602119018,1
qua,1,10,9,others,False,0.2962387107102732,0.22320014700909996,0.187794585446762,1
qua,0,10,10,standard,False,0.30402395764645057,0.23439477084843635,0.19638927556470592,1
qua,0,100,100,standard,False,0.29202164086338833,0.2227018604002489,0.18738337312970782,1
qua,0,0.5,0.5,others,False,-0.026711346398547157,0.13233832070616466,0.1162545825189338,1
qua,0,2,2,others,False,0.18342668073760107,0.20551030659408448,0.17955725404273498,1
qua,0,5,5,others,False,0.2969078564805402,0.23980761103335693,0.20523211253845247,1
qua,5,10,5,others,False,0.2975000129613997,0.23041881922584234,0.19641996050621896,1
qua,20,25,5,others,False,0.185248003983164,0.18759175337804015,0.16102161050465047,1
qua,-0.1,0.1,0.2,others,False,-0.09090873274315783,0.08042509585797017,0.0693348207131263,1
qua,-0.5,0.5,1.0,others,False,-0.010468639975736518,0.10384666439419156,0.09254337687446056,1
qua,-1,1,2,others,False,0.10017095585926647,0.17785239518127688,0.15348493391572135,1
qua,-2,2,4,others,False,0.2568610943656299,0.24671380190099174,0.21445021919329812,1
qua,-3,3,6,others,False,0.3003413166441693,0.2341181930170243,0.20244079251130195,1
qua,-4,4,8,others,False,0.3102862693733768,0.28819595043130564,0.2465046017901566,1
qua,-5,5,10,others,False,0.30301338322712656,0.2619479670575751,0.2216241356656706,1
qua,-1,3,4,others,False,0.28971373833887226,0.23794565513241178,0.20791431976982772,1
qua,0,1000,1000,others,False,0.2756913213791368,0.2335281470365019,0.19537053286040942,1
