model,dataset,metric,rmin,rmax,is_canon,n,raw_mean,raw_std,norm_mean,norm_std,norm_skew,norm_ent,pct_int,pct_min,pct_max,n_uniq
gemma3_27b,summeval,coh,1,5,True,1600,3.3784375,0.8052973417277309,0.594609375,0.2013243354319327,-0.4079181315895773,1.1989848472012066,99.31,0.5,3.81,7
gemma3_27b,summeval,coh,0,10,False,1600,7.06,1.4221990015465489,0.706,0.1422199001546548,-1.477350267377197,1.612399310505214,96.75,0.0,0.0,11
gemma3_27b,summeval,coh,0,100,False,1600,75.89375,14.764229100684531,0.7589374999999999,0.1476422910068453,-1.75037415309504,1.826548015098548,100.0,0.06,0.0,15
gemma3_27b,summeval,con,0,1,False,1600,0.949175,0.1349845153156464,0.949175,0.1349845153156464,-3.2879581402014595,0.8214195378668983,82.88,0.19,82.69,14
gemma3_27b,summeval,con,1,3,False,1600,2.8346875,0.4202118838678292,0.91734375,0.2101059419339146,-2.550381261592607,0.4772872175824555,99.94,1.94,85.38,4
gemma3_27b,summeval,con,1,5,True,1600,4.6528125,0.7970207587282466,0.913203125,0.1992551896820616,-2.4288096892938715,0.7188859007824787,99.94,0.31,80.0,6
gemma3_27b,summeval,con,0,10,False,1600,9.26875,1.3819002994065817,0.926875,0.1381900299406581,-2.948387000917217,1.1723295201747934,99.25,0.06,62.88,11
gemma3_27b,summeval,con,0,100,False,1600,94.3249875,11.518222150134273,0.943249875,0.1151822215013427,-3.582746248945413,1.3524133565136984,99.62,0.12,57.94,16
gemma3_27b,summeval,flu,0,1,False,1587,0.696124763705104,0.1008429103237422,0.696124763705104,0.1008429103237422,-0.95449318516061,1.6170697259679048,0.0,0.0,0.0,10
gemma3_27b,summeval,flu,1,3,False,1595,2.0078369905956115,0.1932595143469379,0.5039184952978056,0.096629757173469,2.5261861993770696,0.6004512644084744,88.34,0.25,2.13,8
gemma3_27b,summeval,flu,1,5,True,1597,3.0948653725735755,0.5928914618797297,0.5237163431433939,0.1482228654699324,-0.0413247909320149,1.4182591644064186,77.02,0.06,0.13,8
gemma3_27b,summeval,flu,0,10,False,1583,6.647188881869868,0.8518513117391068,0.6647188881869868,0.0851851311739106,-1.1354096063751782,1.3318084777922388,93.24,0.0,0.0,10
gemma3_27b,summeval,flu,0,100,False,1583,74.74162981680354,8.866787226866032,0.7474162981680355,0.0886678722686603,-1.0386746075408655,1.253207560226972,100.0,0.0,0.0,13
gemma3_27b,summeval,rel,0,1,False,1600,0.826,0.1445540556331783,0.826,0.1445540556331783,-1.764285953402894,1.8867271152160745,10.94,0.0,10.94,13
gemma3_27b,summeval,rel,1,3,False,1600,2.471875,0.5164387518138042,0.7359375,0.2582193759069021,-0.4966767157661554,1.1918128677988085,81.25,2.38,41.88,5
