metric,range_min,range_max,range_width,range_category,is_canonical,pearson,spearman,kendalltau,n_runs
qua,0,1,1,standard,False,0.22996408622785916,0.3742756879631106,0.30855060921552513,1
qua,1,3,2,standard,False,0.4205394510457633,0.39147053026205825,0.33018904393183524,1
qua,1,5,4,canonical,True,0.47938201911610684,0.4420352482733133,0.3713754429402428,1
qua,1,10,9,others,False,0.4832420050649283,0.43067572954352246,0.3559363895058391,1
qua,0,10,10,standard,False,0.4890306231554027,0.4366850938506169,0.35551684433242087,1
qua,0,100,100,standard,False,0.47578969450500275,0.41794102385342996,0.34454241441175526,1
qua,0,0.5,0.5,others,False,0.0670088884140198,0.3673738213050994,0.30832672335659245,1
qua,0,2,2,others,False,0.3747837392354537,0.38353760257651703,0.3168328420708853,1
qua,0,5,5,others,False,0.4716383492331398,0.42178858382320283,0.3490941759084111,1
qua,5,10,5,others,False,0.4765908204097472,0.428485367491426,0.35223573411045855,1
qua,20,25,5,others,False,0.33978890157369845,0.39739695785690116,0.3322304739361173,1
qua,-0.1,0.1,0.2,others,False,-0.027503998565784917,0.32740534373013985,0.2712856439742976,1
qua,-0.5,0.5,1.0,others,False,0.16298673667732066,0.36749778587067233,0.3085557931143165,1
qua,-1,1,2,others,False,0.32194549052305155,0.36360158567306944,0.29883122067961226,1
qua,-2,2,4,others,False,0.43830618512930086,0.4047382798754195,0.33232535910239447,1
qua,-3,3,6,others,False,0.4535298871393343,0.38571812968222646,0.3238860237669386,1
qua,-4,4,8,others,False,0.464490076521228,0.40380049223465125,0.3382999690934993,1
qua,-5,5,10,others,False,0.45934688795788964,0.40563243383612924,0.3380784357721266,1
qua,-1,3,4,others,False,0.4418359153839009,0.3943369569781414,0.3313253702985961,1
qua,0,1000,1000,others,False,0.47277451608674587,0.4190426260059113,0.3396346108966136,1
